Product Name,License Type,Product Line (PL),Product Family,Unit of Measure,List Price (USD),PRP Number,Status,Price List
BMC Helix Customer Service Management - Advanced (DoD Impact Level 4) - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,541.07,PRP-00015282,Controlled,USA List Prices 
BMC Helix Customer Service Management - Advanced (DoD Impact Level 5) - Concurrent User - MarketZone,SaaS,ITSM,ITSM SaaS,per concurrent user - SaaS ,1948.17,PRP-00015283,Controlled,USA List Prices 
BMC Helix Customer Service Management - Advanced (DoD Impact Level 5) - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,649.32,PRP-00015284,Controlled,USA List Prices 
BMC Helix Customer Service Management - Advanced (FedRAMP) - Concurrent User - MarketZone,SaaS,ITSM,ITSM SaaS,per concurrent user - SaaS ,1352.93,PRP-00015285,Generally Available,USA List Prices 
BMC Helix Customer Service Management - Advanced (FedRAMP) - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,450.87,PRP-00015286,Generally Available,USA List Prices 
BMC Helix Customer Service Management - Concurrent User - MarketZone,SaaS,ITSM,ITSM SaaS,per concurrent user - SaaS ,743.14,PRP-00004871,Generally Available,USA List Prices 
BMC Helix Customer Service Management - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,247.73,PRP-00004870,Generally Available,USA List Prices 
BMC Helix Customer Service Management OnPrem - Advanced - Concurrent User - MarketZone,OPS,ITSM,ITSM On Prem,per concurrent user ,966.36,PRP-00013949,Controlled,USA List Prices 
BMC Helix Customer Service Management OnPrem - Advanced - Concurrent User - MarketZone,Perpetual,ITSM,ITSM On Prem,per concurrent user ,28991,PRP-00013950,Controlled,USA List Prices 
BMC Helix Customer Service Management OnPrem - Advanced - Named User - MarketZone,OPS,ITSM,ITSM On Prem,per named user ,322.06,PRP-00013951,Controlled,USA List Prices 
BMC Helix Customer Service Management OnPrem - Advanced - Named User - MarketZone,Perpetual,ITSM,ITSM On Prem,per named user ,9662,PRP-00013952,Controlled,USA List Prices 
BMC Helix Customer Service Management OnPrem - Concurrent User - MarketZone,OPS,ITSM,ITSM On Prem,per concurrent user ,743.14,PRP-00007316,Controlled,USA List Prices 
BMC Helix Customer Service Management OnPrem - Concurrent User - MarketZone,Perpetual,ITSM,ITSM On Prem,per concurrent user ,22294,PRP-00007317,Controlled,USA List Prices 
BMC Helix Customer Service Management OnPrem - Named User - MarketZone,OPS,ITSM,ITSM On Prem,per named user ,247.73,PRP-00007318,Controlled,USA List Prices 
BMC Helix Customer Service Management OnPrem - Named User - MarketZone,Perpetual,ITSM,ITSM On Prem,per named user ,7432,PRP-00007319,Controlled,USA List Prices 
BMC Helix Data Connector - 1TB,SaaS,ITSM,ITSM SaaS,Each ,934.5,PRP-00013957,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced - Active User (100 Users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,1124.76,PRP-00000833,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced - Active User MSP (100 Users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,104.88,PRP-00015018,Controlled,USA List Prices 
BMC Helix Digital Workplace Advanced - Guest User (1000 Users),SaaS,ITSM,ITSM SaaS,per visit - SaaS ,147.32,PRP-00014404,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced - Named User (100 Users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,642.72,PRP-00003216,Transition,USA List Prices 
BMC Helix Digital Workplace Advanced - on AWS (FedRAMP) - Named User (100 users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,925.51,PRP-00015025,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced - on AWS (FedRAMP) - Self-Registered User (100 Users),SaaS,ITSM,ITSM SaaS,per Self-Registered User - SaaS ,214.24,PRP-00015026,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced - Self-Registered User (100 Users),SaaS,ITSM,ITSM SaaS,per Self-Registered User - SaaS ,147.29,PRP-00003219,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced (German Regulated Cloud) - Active User (100 Users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,1349.7,PRP-00000835,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced (German Regulated Cloud) - Named User (100 Users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,771.26,PRP-00003214,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced (German Regulated Cloud) - Self-Registered User (100 Users),SaaS,ITSM,ITSM SaaS,per Self-Registered User - SaaS ,176.77,PRP-00003217,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced (Public Sector) - Active User (100 Users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,1203.76,PRP-00003131,Transition,USA List Prices 
BMC Helix Digital Workplace Advanced (Public Sector) - Named User (100 Users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,756.28,PRP-00000632,Transition,USA List Prices 
BMC Helix Digital Workplace Advanced (Public Sector) - Self-Registered User (100 Users),SaaS,ITSM,ITSM SaaS,per Self-Registered User - SaaS ,176.75,PRP-00000636,Transition,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS - Active User (100 users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,1124.76,PRP-00000838,Transition,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS - Named User (100 users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,642.72,PRP-00003215,Transition,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 4) - Active User (100 users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,1950.67,PRP-00003129,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 4) - Active Users (100 Users) - per ticket - SaaS,SaaS,ITSM,ITSM SaaS,per ticket - SaaS ,1950.65,PRP-00011263,Controlled,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 4) - Guest User (1000 Users),SaaS,ITSM,ITSM SaaS,per visit - SaaS ,257.09,PRP-00014405,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 4) - Named User (100 users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,1110.62,PRP-00015023,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 4) - Self-Registered User (100 Users),SaaS,ITSM,ITSM SaaS,per Self-Registered User - SaaS ,257.08,PRP-00015024,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 5) - Active User (100 users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,2340.8,PRP-00000836,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 5) - Active Users (100 Users) - per ticket - SaaS,SaaS,ITSM,ITSM SaaS,per ticket - SaaS ,2340.77,PRP-00011264,Controlled,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 5) - Guest User (1000 Users),SaaS,ITSM,ITSM SaaS,per visit - SaaS ,308.49,PRP-00014406,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 5) - Named User (100 users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,1332.74,PRP-00003206,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (DoD Impact Level 5) - Self-Registered User (100 Users),SaaS,ITSM,ITSM SaaS,per Self-Registered User - SaaS ,308.51,PRP-00003204,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (FedRAMP) - Active User (100 users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,1625.54,PRP-00003130,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (FedRAMP) - Guest User (1000 Users),SaaS,ITSM,ITSM SaaS,per visit - SaaS ,214.25,PRP-00014407,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (FedRAMP) - Named User (100 users),SaaS,ITSM,ITSM SaaS,per named user - SaaS ,925.51,PRP-00000633,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS (FedRAMP) - Self-Registered User (100 Users),SaaS,ITSM,ITSM SaaS,per Self-Registered User - SaaS ,214.24,PRP-00000637,Generally Available,USA List Prices 
BMC Helix Digital Workplace Advanced on AWS Cloud (FedRAMP)  - Active User,SaaS,ITSM,ITSM SaaS,per active user - SaaS ,16.25,PRP-00003127,Transition,USA List Prices 
BMC Helix Digital Workplace Advanced on Azure - Active User (100 users),SaaS,ITSM,ITSM SaaS,per active user - SaaS ,1124.76,PRP-00000834,Transition,USA List Prices 
